Id,MSSubClass,MSZoning,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,SaleType,SaleCondition,GarageAge,HouseAge,RemodelAge,TotalBathrooms,TotalRooms,TotalSF,GarageAreaCars,OverallQualCond,BsmtQualCond,TotalFloorsSF,HasPool,HasGarage,HasBasement,HasFireplace,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,HasScreenPorch,QualToAgeRatio
709,60,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,0,0,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,728,GasA,Ex,Y,SBrkr,728,1456,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,0,Fin,2,400,TA,TA,Y,0,New,Partial,0,2007,2007,2.5,736,2184,800,35,Gd_TA,1456,0,1,1,1,1,1,0,0,0.0034860557768924302
710,20,RL,IR1,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,7,42,42,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,Unf,876,GasA,TA,Y,SBrkr,904,904,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,42,Unf,1,408,TA,TA,Y,0,WD,Abnorml,42,1966,1966,1.0,882,1780,408,35,TA_TA,904,0,1,1,0,0,0,0,0,0.002541942043721403
711,30,RL,IR1,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1Story,3,6,73,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,Unf,270,GasA,Gd,Y,SBrkr,729,729,0,1,0,2,1,TA,5,Maj2,0,Gd,Attchd,73,Unf,0,0,TA,TA,N,0,WD,Normal,73,1935,2003,1.0,275,999,0,18,TA_TA,729,0,0,1,0,0,0,0,0,0.0015495867768595042
712,50,C (all),Reg,HLS,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,110,60,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,TA,TA,Mn,Unf,Unf,859,GasA,Gd,Y,SBrkr,859,1178,0,1,0,2,1,TA,7,Typ,0,Gd,Detchd,46,RFn,1,384,TA,TA,N,0,WD,Abnorml,46,1900,1950,1.0,866,2037,384,28,TA_TA,1178,0,1,1,0,1,0,1,0,0.0021041557075223566
713,120,RL,IR1,HLS,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,20,19,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,1228,GasA,Gd,Y,SBrkr,1228,1228,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,20,Fin,2,472,TA,TA,Y,0,WD,Normal,20,1988,1989,3.0,1233,2456,944,40,Gd_TA,1228,0,1,1,1,1,1,0,0,0.004022121669180492
714,190,RL,Reg,Lvl,Inside,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,36,36,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,960,GasW,TA,N,SBrkr,960,960,1,1,0,3,1,TA,6,Typ,0,Gd,Detchd,36,Unf,2,576,TA,TA,Y,0,WD,Normal,36,1970,1970,2.0,966,1920,1152,20,TA_TA,960,0,1,1,0,0,1,0,0,0.0020294266869609334
715,60,RL,IR1,Lvl,CulDSac,Sawyer,RRAe,Norm,1Fam,2Story,6,8,34,5,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,Unf,725,GasA,Ex,Y,SBrkr,725,1479,0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,34,RFn,2,475,TA,TA,Y,0,WD,Normal,34,1976,2005,2.5,731,2204,950,48,TA_TA,1479,0,1,1,0,0,1,0,0,0.0030349013657056147
716,20,RL,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,5,35,35,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,1064,GasA,TA,Y,SBrkr,1350,1350,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,35,RFn,2,478,TA,TA,Y,0,WD,Normal,35,1974,1974,2.0,1071,2414,956,30,Gd_TA,1350,0,1,1,1,0,0,0,0,0.0030379746835443038
717,70,RM,Reg,Bnk,Inside,OldTown,Norm,Norm,1Fam,2Story,7,8,117,9,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,718,GasA,Ex,Y,SBrkr,1576,2554,0,1,1,3,1,TA,8,Typ,0,Gd,Detchd,11,Unf,2,704,TA,TA,P,0,WD,Normal,11,1890,1998,1.5,726,3272,1408,56,TA_TA,2554,0,1,1,0,0,1,1,0,0.0037017451084082496
718,20,RL,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,5,6,35,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,1176,GasA,Gd,Y,SBrkr,1178,1178,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,35,Unf,2,439,TA,TA,Y,0,WD,Normal,35,1973,2000,2.0,1181,2354,878,30,Gd_TA,1178,0,1,1,1,1,0,0,0,0.0025329280648429585
719,60,RL,Reg,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,15,14,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1311,GasA,Ex,Y,SBrkr,1325,2418,1,2,1,3,1,Gd,9,Typ,1,TA,Attchd,15,RFn,3,983,TA,TA,Y,0,WD,Normal,15,1993,1994,3.5,1320,3729,2949,35,Gd_TA,2418,0,1,1,1,1,1,1,0,0.003510531594784353
720,20,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,6,37,37,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,971,GasA,TA,Y,SBrkr,971,971,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,37,Unf,1,300,TA,TA,Y,0,WD,Normal,37,1969,1969,1.5,976,1942,300,30,Gd_TA,971,0,1,1,1,0,0,0,0,0.0025380710659898475
721,120,RL,IR1,Low,CulDSac,StoneBr,Norm,Norm,1Fam,1Story,8,5,21,21,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1742,GasA,TA,Y,SBrkr,1742,1742,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,21,RFn,2,564,TA,TA,Y,0,WD,Normal,21,1985,1985,3.0,1747,3484,1128,40,Gd_TA,1742,0,1,1,1,1,1,1,0,0.004028197381671702
722,120,RM,Reg,Lvl,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,6,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,848,GasA,Ex,Y,SBrkr,848,848,1,1,0,1,1,Gd,3,Typ,0,Gd,Attchd,6,RFn,2,420,TA,TA,Y,0,WD,Normal,6,2004,2004,2.0,851,1696,840,30,Gd_TA,848,0,1,1,0,1,0,0,0,0.0029925187032418953
723,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,7,39,39,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,864,GasA,Ex,Y,SBrkr,864,864,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,15,Unf,2,463,TA,TA,Y,0,WD,Normal,15,1970,1970,1.0,869,1728,926,28,TA_TA,864,0,1,1,0,0,0,0,0,0.0020294266869609334
724,50,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,54,36,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,941,GasA,Ex,Y,SBrkr,997,1470,0,2,0,4,1,TA,7,Typ,0,Gd,Detchd,50,Unf,1,548,TA,TA,Y,0,WD,Normal,50,1954,1972,2.0,948,2411,548,24,TA_TA,1470,0,1,1,0,0,0,0,1,0.0020460358056265983
725,20,RL,IR1,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,9,5,2,1,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1698,GasA,Ex,Y,SBrkr,1698,1698,1,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2,Fin,3,768,TA,TA,Y,0,WD,Normal,2,2007,2008,3.0,1706,3396,2304,45,Ex_TA,1698,0,1,1,1,1,1,0,0,0.004482071713147411
726,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,6,39,39,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,864,GasA,TA,Y,SBrkr,864,864,0,1,0,3,1,Gd,5,Typ,0,Gd,Detchd,20,Unf,2,660,TA,TA,Y,0,WD,Normal,20,1970,1970,1.0,869,1728,1320,24,TA_TA,864,0,1,1,0,1,0,0,0,0.0020294266869609334
727,20,RL,IR1,Lvl,Corner,Crawfor,Norm,Norm,1Fam,1Story,6,9,21,2,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,Unf,880,GasA,Ex,Y,SBrkr,1680,1680,1,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,21,Fin,2,540,TA,TA,Y,0,WD,Normal,21,1988,2007,3.0,885,2560,1080,54,Gd_TA,1680,0,1,1,1,1,1,0,0,0.0030165912518853697
728,20,RL,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2,2,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1232,GasA,Ex,Y,SBrkr,1232,1232,1,2,0,2,1,Gd,6,Typ,0,Gd,Attchd,2,RFn,2,632,TA,TA,Y,0,WD,Normal,2,2007,2007,3.0,1238,2464,1264,35,Gd_TA,1232,0,1,1,0,1,0,0,0,0.0034860557768924302
729,90,RL,Reg,Lvl,Corner,NAmes,Norm,Norm,Duplex,1Story,5,5,51,51,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,1584,GasA,TA,Y,SBrkr,1776,1776,1,2,0,4,2,TA,9,Typ,0,Gd,Detchd,41,Unf,3,888,TA,TA,Y,0,COD,Abnorml,41,1958,1958,3.0,1593,3360,2664,25,TA_TA,1776,0,1,1,0,0,1,0,0,0.002552322613578356
730,30,RM,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,84,59,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,780,GasA,TA,Y,FuseA,848,1208,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,47,Unf,2,539,TA,TA,Y,0,WD,Normal,47,1925,1950,1.0,785,1988,1078,20,TA_TA,848,0,1,1,0,0,1,1,0,0.0020768431983385254
731,120,RL,IR1,Lvl,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,15,14,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1595,GasA,Ex,Y,SBrkr,1616,1616,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,15,RFn,2,608,TA,TA,Y,0,WD,Normal,15,1995,1996,3.0,1600,3211,1216,40,Gd_TA,1616,0,1,1,1,1,1,0,0,0.004008016032064128
732,80,RL,IR1,Lvl,Corner,Timber,Norm,Norm,1Fam,SLvl,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,868,GasA,Ex,Y,SBrkr,1146,1146,1,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,4,Fin,2,438,TA,TA,Y,0,WD,Normal,4,2003,2003,3.0,874,2014,876,35,Ex_TA,1146,0,1,1,1,1,1,0,0,0.003493013972055888
733,60,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,10,9,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,1153,GasA,Ex,Y,SBrkr,1153,2031,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,10,Fin,2,541,TA,TA,Y,0,WD,Normal,10,1998,1999,2.5,1161,3184,1082,35,Gd_TA,2031,0,1,1,1,1,1,0,0,0.003501750875437719
734,20,RL,Reg,Lvl,Corner,Sawyer,Feedr,Norm,1Fam,1Story,5,6,48,26,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,864,GasA,Ex,Y,SBrkr,1144,1144,1,1,0,3,1,TA,6,Typ,1,TA,Attchd,48,RFn,1,264,TA,TA,Y,0,WD,Normal,48,1961,1983,2.0,870,2008,264,30,TA_TA,1144,0,1,1,1,1,0,0,0,0.0025484199796126403
735,20,RL,IR1,Lvl,Corner,Sawyer,Norm,Norm,1Fam,1Story,5,5,39,39,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,948,GasA,TA,Y,SBrkr,948,948,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,39,Unf,1,300,TA,TA,Y,0,WD,Family,39,1968,1968,1.0,954,1896,300,25,TA_TA,948,0,1,1,0,1,0,0,0,0.0025393600812595226
736,75,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,92,36,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,880,GasW,Fa,N,SBrkr,880,1768,0,1,1,2,1,TA,6,Typ,2,TA,Detchd,92,Unf,2,320,TA,TA,N,0,WD,Normal,92,1914,1970,1.5,886,2648,640,49,Gd_TA,1768,0,1,1,1,0,1,0,0,0.0036553524804177544
737,90,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,3,4,56,56,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,0,GasA,Gd,N,FuseF,1040,1040,0,2,0,2,2,TA,6,Typ,0,Gd,Detchd,57,Unf,2,400,TA,TA,Y,0,WD,Normal,57,1950,1950,2.0,6,1040,800,12,TA_TA,1040,0,1,0,0,0,0,0,0,0.0015376729882111738
738,60,RL,IR1,HLS,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,893,GasA,Ex,Y,SBrkr,901,1801,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1,Fin,3,800,TA,TA,Y,0,WD,Normal,1,2005,2005,2.5,901,2694,2400,40,Gd_TA,1801,0,1,1,1,0,1,0,0,0.003988035892323031
739,90,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,Duplex,1Story,5,5,22,21,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,Unf,1200,GasA,TA,Y,SBrkr,1200,1200,3,3,0,3,1,TA,5,Typ,0,Gd,Attchd,22,Unf,0,0,TA,TA,Y,0,WD,Alloca,22,1987,1988,6.0,1205,2400,0,25,Gd_Gd,1200,0,0,1,0,1,0,0,0,0.0025150905432595573
740,60,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,864,GasA,Ex,Y,SBrkr,864,1728,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,5,RFn,2,572,TA,TA,Y,0,WD,Normal,5,2004,2004,2.5,871,2592,1144,35,Gd_TA,1728,0,1,1,0,1,1,0,0,0.003491271820448878
741,70,RM,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,5,7,97,5,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,Unf,264,GasA,Ex,Y,SBrkr,768,1432,0,2,0,2,1,TA,7,Typ,0,Gd,Detchd,97,Unf,2,360,TA,Gd,Y,0,WD,Abnorml,97,1910,2002,2.0,271,1696,720,35,Fa_Fa,1432,0,1,1,0,1,0,1,0,0.0026164311878597592
742,20,RL,IR1,Lvl,Inside,Sawyer,Feedr,Norm,1Fam,1Story,6,8,47,12,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,Unf,912,GasA,Gd,Y,SBrkr,912,912,1,1,0,3,1,Gd,5,Typ,0,Gd,Detchd,46,Unf,1,288,TA,TA,Y,0,WD,Normal,46,1961,1996,2.5,917,1824,288,48,TA_TA,912,0,1,1,0,1,0,0,0,0.0030581039755351682
743,20,RL,Reg,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,7,6,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,1349,GasA,Ex,Y,SBrkr,1349,1349,0,2,0,3,1,TA,6,Typ,0,Gd,Attchd,7,Unf,2,539,TA,TA,Y,0,WD,Normal,7,2000,2001,2.0,1355,2698,1078,35,Gd_TA,1349,0,1,1,0,1,1,0,0,0.0034982508745627187
744,80,RL,IR1,Lvl,Inside,Sawyer,Norm,Norm,1Fam,SLvl,5,6,46,10,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,520,GasA,Ex,Y,SBrkr,1464,1464,0,2,0,3,1,TA,6,Min2,1,TA,Attchd,12,RFn,2,480,TA,TA,Y,0,WD,Normal,12,1963,1999,2.5,526,1984,960,30,Gd_TA,1464,0,1,1,1,1,0,0,1,0.0025458248472505093
745,120,RL,IR1,HLS,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,15,15,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1337,GasA,Gd,Y,SBrkr,1337,1337,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,15,RFn,2,462,TA,TA,Y,0,WD,Normal,15,1993,1993,3.0,1342,2674,924,40,Gd_TA,1337,0,1,1,1,1,0,1,0,0.004012036108324975
746,60,RL,IR1,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,8,9,32,12,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,ALQ,1142,GasA,Ex,Y,SBrkr,1175,2715,0,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,14,Fin,2,831,TA,TA,Y,0,WD,Normal,14,1976,1996,4.0,1153,3857,1662,72,TA_Gd,2715,0,1,1,1,0,1,0,0,0.004046535154274153
747,60,RL,IR1,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,9,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,952,GasA,Ex,Y,SBrkr,980,2256,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,9,Fin,2,554,TA,TA,Y,0,WD,Normal,9,2000,2000,2.5,960,3208,1108,35,Gd_TA,2256,0,1,1,1,1,1,0,0,0.0034982508745627187
748,70,RM,IR1,Lvl,Corner,OldTown,Norm,Norm,1Fam,2Story,7,7,129,6,Mansard,CompShg,Stucco,Stucco,None,0.0,Gd,TA,Stone,TA,Fa,No,Unf,Unf,1240,GasW,TA,N,SBrkr,1320,2640,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,59,Unf,4,864,TA,TA,N,0,WD,Normal,59,1880,2003,1.5,1248,3880,3456,49,TA_Fa,2640,0,1,1,1,1,0,1,0,0.003721424774056353
749,20,RL,IR1,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,7,5,14,14,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1720,GasA,Ex,Y,SBrkr,1720,1720,1,2,0,3,1,Gd,7,Typ,1,TA,Attchd,14,Fin,2,527,TA,TA,Y,0,WD,Normal,14,1996,1996,3.0,1727,3440,1054,35,Gd_TA,1720,0,1,1,1,1,1,1,0,0.0035052578868302454
750,50,RL,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,64,59,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,TA,TA,No,Unf,Unf,0,Wall,TA,N,FuseF,1088,1529,0,2,0,4,1,TA,9,Mod,0,Gd,Detchd,64,Unf,1,240,TA,TA,N,0,WD,Normal,64,1945,1950,2.0,9,1529,240,12,TA_TA,1529,0,1,0,0,1,0,1,0,0.0020554984583761563
751,50,RM,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,100,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,576,GasA,Gd,Y,SBrkr,792,1140,0,1,0,3,1,TA,7,Min2,0,Gd,Attchd,100,Unf,0,0,TA,TA,N,0,WD,Normal,100,1910,2004,1.0,583,1716,0,28,TA_Fa,1140,0,0,1,0,0,1,0,0,0.0020931449502878076
752,60,RL,Reg,Lvl,Inside,Gilbert,RRAn,Norm,1Fam,2Story,7,5,4,4,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,660,GasA,Ex,Y,SBrkr,660,1320,0,2,1,3,1,Gd,6,Typ,0,Gd,Attchd,4,Fin,2,400,TA,TA,Y,0,WD,Normal,4,2003,2003,2.5,666,1980,800,35,Gd_TA,1320,0,1,1,0,0,1,0,0,0.003493013972055888
753,20,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,6,5,9,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,Unf,1479,GasA,Ex,Y,SBrkr,1494,1494,1,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,9,RFn,2,576,TA,TA,Y,0,WD,Normal,9,1997,1997,3.0,1485,2973,1152,30,Gd_TA,1494,0,1,1,0,1,1,0,0,0.003003003003003003
754,60,RL,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,1030,GasA,Gd,Y,SBrkr,1038,2098,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,1,RFn,3,878,TA,TA,Y,0,WD,Normal,1,2005,2005,2.5,1038,3128,2634,40,Gd_TA,2098,0,1,1,1,1,1,0,0,0.003988035892323031
755,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,8,40,4,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,LwQ,1026,GasA,Gd,Y,SBrkr,1026,1026,1,1,0,3,1,Gd,5,Typ,0,Gd,Detchd,40,RFn,2,440,TA,TA,Y,0,WD,Normal,40,1969,2005,2.0,1031,2052,880,48,TA_TA,1026,0,1,1,0,1,1,0,0,0.003045685279187817
756,160,FV,Reg,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,2Story,6,5,10,10,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,Unf,729,GasA,Gd,Y,SBrkr,742,1471,0,2,1,3,1,TA,6,Typ,0,Gd,Detchd,10,Unf,2,440,TA,TA,Y,0,WD,Normal,10,1999,1999,2.5,735,2200,880,30,Gd_TA,1471,0,1,1,0,0,1,0,0,0.003
757,60,RL,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,2,2,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,866,GasA,Ex,Y,SBrkr,866,1768,0,2,1,3,1,Gd,7,Typ,0,Gd,Attchd,2,RFn,2,578,TA,TA,Y,0,WD,Normal,2,2007,2007,2.5,873,2634,1156,40,Gd_TA,1768,0,1,1,0,1,1,0,0,0.00398406374501992
758,60,RL,IR1,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,2Story,6,5,32,32,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,Unf,672,GasA,TA,Y,SBrkr,672,1386,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,32,Fin,2,440,TA,TA,Y,0,WD,Abnorml,32,1978,1978,2.5,678,2058,880,30,TA_TA,1386,0,1,1,1,1,0,0,0,0.003031834259727135
759,160,FV,Reg,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,7,5,9,9,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,Unf,744,GasA,Gd,Y,SBrkr,757,1501,0,2,1,3,1,TA,6,Typ,0,Gd,Detchd,9,Unf,2,440,TA,TA,Y,0,WD,Normal,9,1999,1999,2.5,750,2245,880,35,Gd_TA,1501,0,1,1,0,0,0,0,0,0.0035
760,60,RL,IR1,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,12,12,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,ALQ,1318,GasA,Ex,Y,SBrkr,1328,2531,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,12,RFn,3,752,TA,TA,Y,0,WD,Normal,12,1995,1995,2.5,1327,3849,2256,40,Gd_TA,2531,0,1,1,1,1,1,0,0,0.004008016032064128
761,20,RL,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,50,50,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,864,GasA,Ex,Y,SBrkr,864,864,0,1,0,2,1,TA,5,Typ,0,Gd,Detchd,1,Unf,1,300,Ex,Ex,Y,0,WD,Normal,1,1959,1959,1.0,869,1728,300,36,TA_TA,864,0,1,1,0,0,0,0,0,0.003061224489795918
762,30,RM,Reg,Lvl,FR2,BrkSide,Feedr,Norm,1Fam,1Story,5,5,85,59,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,1145,GasA,TA,Y,SBrkr,1301,1301,0,1,0,2,1,Fa,5,Min1,0,Gd,Detchd,44,Unf,2,440,TA,TA,Y,0,WD,Normal,44,1924,1950,1.0,1150,2446,880,25,TA_TA,1301,0,1,1,0,0,0,0,0,0.0025974025974025974
